model,lambda_reg,regularized_epochs,epoch,train_loss,test_loss,test_accuracy,test_precision,test_recall,test_f1
electra_small_discriminator,0.5,5,1,0.6437773168182374,,,,,
electra_small_discriminator,0.5,5,2,0.6407666029262543,,,,,
electra_small_discriminator,0.5,5,3,0.6402282300376892,,,,,
electra_small_discriminator,0.5,5,4,0.6380567443275451,,,,,
electra_small_discriminator,0.5,5,5,0.6385879993247986,,,,,
electra_small_discriminator,0.5,5,final_test,,0.5265585965288044,0.74568,0.7070802427511801,0.83888,0.767361873399195
electra_small_discriminator,0.5,10,1,0.6388446203994751,,,,,
electra_small_discriminator,0.5,10,2,0.6424047946357727,,,,,
electra_small_discriminator,0.5,10,3,0.6390403177833557,,,,,
electra_small_discriminator,0.5,10,4,0.6392127821159362,,,,,
electra_small_discriminator,0.5,10,5,0.6378094880962372,,,,,
electra_small_discriminator,0.5,10,6,0.637928817539215,,,,,
electra_small_discriminator,0.5,10,7,0.6356044837856293,,,,,
electra_small_discriminator,0.5,10,8,0.6370037522792816,,,,,
electra_small_discriminator,0.5,10,9,0.6357437362957,,,,,
electra_small_discriminator,0.5,10,10,0.6362696202850342,,,,,
electra_small_discriminator,0.5,10,final_test,,0.522894767542642,0.75008,0.7107605177993528,0.84336,0.7714034830967365
electra_small_discriminator,0.25,5,1,0.5944300514793396,,,,,
electra_small_discriminator,0.25,5,2,0.5944040907478333,,,,,
electra_small_discriminator,0.25,5,3,0.5968775400829315,,,,,
electra_small_discriminator,0.25,5,4,0.5925341187667846,,,,,
electra_small_discriminator,0.25,5,5,0.5902950642967224,,,,,
electra_small_discriminator,0.25,5,final_test,,0.4980354576025418,0.75984,0.7258064516129032,0.8352,0.7766701383722661
electra_small_discriminator,0.25,10,1,0.5917546043395996,,,,,
electra_small_discriminator,0.25,10,2,0.5932601209831238,,,,,
electra_small_discriminator,0.25,10,3,0.5935738132953644,,,,,
electra_small_discriminator,0.25,10,4,0.5914564751148224,,,,,
electra_small_discriminator,0.25,10,5,0.5909454327583313,,,,,
electra_small_discriminator,0.25,10,6,0.5884189239120483,,,,,
electra_small_discriminator,0.25,10,7,0.5899646281242371,,,,,
electra_small_discriminator,0.25,10,8,0.591619995689392,,,,,
electra_small_discriminator,0.25,10,9,0.5884255124950409,,,,,
electra_small_discriminator,0.25,10,10,0.5885330294418335,,,,,
electra_small_discriminator,0.25,10,final_test,,0.4964207372343929,0.76152,0.727773132664437,0.8356,0.7779681215551915
electra_small_discriminator,0.1,5,1,0.5622175157165528,,,,,
electra_small_discriminator,0.1,5,2,0.5618045713615417,,,,,
electra_small_discriminator,0.1,5,3,0.5609115637588501,,,,,
electra_small_discriminator,0.1,5,4,0.560362151966095,,,,,
electra_small_discriminator,0.1,5,5,0.5602299440002442,,,,,
electra_small_discriminator,0.1,5,final_test,,0.48603140300119524,0.76828,0.7390746417623155,0.82936,0.7816187280883627
electra_small_discriminator,0.1,10,1,0.5609760678768158,,,,,
electra_small_discriminator,0.1,10,2,0.5618448361968994,,,,,
electra_small_discriminator,0.1,10,3,0.559720889120102,,,,,
electra_small_discriminator,0.1,10,4,0.5600169667625428,,,,,
electra_small_discriminator,0.1,10,5,0.561909395570755,,,,,
electra_small_discriminator,0.1,10,6,0.5585863430118561,,,,,
electra_small_discriminator,0.1,10,7,0.5588506585884094,,,,,
electra_small_discriminator,0.1,10,8,0.5579791718959808,,,,,
electra_small_discriminator,0.1,10,9,0.554852683763504,,,,,
electra_small_discriminator,0.1,10,10,0.5599319104957581,,,,,
electra_small_discriminator,0.1,10,final_test,,0.48105500040722443,0.76964,0.739433117851815,0.83272,0.7833088760958724
electra_small_discriminator,0.075,5,1,0.5541422518634797,,,,,
electra_small_discriminator,0.075,5,2,0.5555215504837037,,,,,
electra_small_discriminator,0.075,5,3,0.5553110387325287,,,,,
electra_small_discriminator,0.075,5,4,0.5536826310634613,,,,,
electra_small_discriminator,0.075,5,5,0.5540925260734558,,,,,
electra_small_discriminator,0.075,5,final_test,,0.48081350318434446,0.77132,0.7417837028587724,0.8324,0.7844837335544916
electra_small_discriminator,0.075,10,1,0.5514314315795898,,,,,
electra_small_discriminator,0.075,10,2,0.5582976174068451,,,,,
electra_small_discriminator,0.075,10,3,0.553593930311203,,,,,
electra_small_discriminator,0.075,10,4,0.5542430577087403,,,,,
electra_small_discriminator,0.075,10,5,0.5542196624660491,,,,,
electra_small_discriminator,0.075,10,6,0.5521768239688873,,,,,
electra_small_discriminator,0.075,10,7,0.5489803569221496,,,,,
electra_small_discriminator,0.075,10,8,0.5534013841342926,,,,,
electra_small_discriminator,0.075,10,9,0.5497616248655319,,,,,
electra_small_discriminator,0.075,10,10,0.5509538713264466,,,,,
electra_small_discriminator,0.075,10,final_test,,0.4785957888950923,0.77124,0.7409223335465075,0.83416,0.7847815451774357
electra_small_discriminator,0.05,5,1,0.547535976190567,,,,,
electra_small_discriminator,0.05,5,2,0.5505757256507874,,,,,
electra_small_discriminator,0.05,5,3,0.5491729027843475,,,,,
electra_small_discriminator,0.05,5,4,0.5454807710886002,,,,,
electra_small_discriminator,0.05,5,5,0.546786350030899,,,,,
electra_small_discriminator,0.05,5,final_test,,0.4752449264376879,0.77508,0.7485722547531266,0.8284,0.7864656514639425
electra_small_discriminator,0.05,10,1,0.5458937807178498,,,,,
electra_small_discriminator,0.05,10,2,0.5470364549827575,,,,,
electra_small_discriminator,0.05,10,3,0.5472291289329528,,,,,
electra_small_discriminator,0.05,10,4,0.5479367668581009,,,,,
electra_small_discriminator,0.05,10,5,0.5467479690933228,,,,,
electra_small_discriminator,0.05,10,6,0.5444596952533722,,,,,
electra_small_discriminator,0.05,10,7,0.546361002831459,,,,,
electra_small_discriminator,0.05,10,8,0.545847742395401,,,,,
electra_small_discriminator,0.05,10,9,0.5456923467540741,,,,,
electra_small_discriminator,0.05,10,10,0.5445357910728454,,,,,
electra_small_discriminator,0.05,10,final_test,,0.4745030653110621,0.77392,0.7435277382645804,0.83632,0.7871987951807229
electra_small_discriminator,0.025,5,1,0.5465694438171387,,,,,
electra_small_discriminator,0.025,5,2,0.5421764652061463,,,,,
electra_small_discriminator,0.025,5,3,0.537875122423172,,,,,
electra_small_discriminator,0.025,5,4,0.5399864777851104,,,,,
electra_small_discriminator,0.025,5,5,0.5379958935928345,,,,,
electra_small_discriminator,0.025,5,final_test,,0.47339062345996546,0.77424,0.7466541948481796,0.83016,0.7861959239336314
electra_small_discriminator,0.025,10,1,0.5413261661958695,,,,,
electra_small_discriminator,0.025,10,2,0.5438375346183777,,,,,
electra_small_discriminator,0.025,10,3,0.543767747631073,,,,,
electra_small_discriminator,0.025,10,4,0.5428801917505264,,,,,
electra_small_discriminator,0.025,10,5,0.538824010925293,,,,,
electra_small_discriminator,0.025,10,6,0.539005832362175,,,,,
electra_small_discriminator,0.025,10,7,0.5425208879566192,,,,,
electra_small_discriminator,0.025,10,8,0.537008162574768,,,,,
electra_small_discriminator,0.025,10,9,0.5371431051206589,,,,,
electra_small_discriminator,0.025,10,10,0.539101596865654,,,,,
electra_small_discriminator,0.025,10,final_test,,0.47062819845311854,0.77744,0.7493170381020848,0.83384,0.7893222264293828
electra_small_discriminator,0.01,5,1,0.5374276079559326,,,,,
electra_small_discriminator,0.01,5,2,0.5379625615310669,,,,,
electra_small_discriminator,0.01,5,3,0.5360412657022476,,,,,
electra_small_discriminator,0.01,5,4,0.533075875582695,,,,,
electra_small_discriminator,0.01,5,5,0.5345271895217896,,,,,
electra_small_discriminator,0.01,5,final_test,,0.4688425532286547,0.77752,0.754474765258216,0.8228,0.7871575080361243
electra_small_discriminator,0.01,10,1,0.5345880550765991,,,,,
electra_small_discriminator,0.01,10,2,0.5372432952785492,,,,,
electra_small_discriminator,0.01,10,3,0.5376477991485595,,,,,
electra_small_discriminator,0.01,10,4,0.5372617320585251,,,,,
electra_small_discriminator,0.01,10,5,0.5338481042432786,,,,,
electra_small_discriminator,0.01,10,6,0.5341726711034774,,,,,
electra_small_discriminator,0.01,10,7,0.5317237256908417,,,,,
electra_small_discriminator,0.01,10,8,0.5363131108236313,,,,,
electra_small_discriminator,0.01,10,9,0.5346812748241424,,,,,
electra_small_discriminator,0.01,10,10,0.5352805752277374,,,,,
electra_small_discriminator,0.01,10,final_test,,0.46986653827373903,0.7768,0.7482065997130559,0.8344,0.7889561270801816
electra_small_discriminator,0.005,5,1,0.5368351063489913,,,,,
electra_small_discriminator,0.005,5,2,0.536371749997139,,,,,
electra_small_discriminator,0.005,5,3,0.5342424848079681,,,,,
electra_small_discriminator,0.005,5,4,0.5327350942850113,,,,,
electra_small_discriminator,0.005,5,5,0.5341733131933212,,,,,
electra_small_discriminator,0.005,5,final_test,,0.4707635567688591,0.77732,0.7470953025874973,0.83848,0.790154170907309
electra_small_discriminator,0.005,10,1,0.5351062979412079,,,,,
electra_small_discriminator,0.005,10,2,0.5372459656620026,,,,,
electra_small_discriminator,0.005,10,3,0.5348233597564698,,,,,
electra_small_discriminator,0.005,10,4,0.5350649806904793,,,,,
electra_small_discriminator,0.005,10,5,0.5351382593393326,,,,,
electra_small_discriminator,0.005,10,6,0.5313045427179337,,,,,
electra_small_discriminator,0.005,10,7,0.5335852110290528,,,,,
electra_small_discriminator,0.005,10,8,0.5335008838176727,,,,,
electra_small_discriminator,0.005,10,9,0.5322088734149932,,,,,
electra_small_discriminator,0.005,10,10,0.5364465873908997,,,,,
electra_small_discriminator,0.005,10,final_test,,0.47021684081544496,0.77696,0.7465109655368841,0.83872,0.7899336949969862
