model,optimizer,hidden_layers,learning_rate,epoch,train_loss,val_loss,accuracy,precision,recall,f1,best_val_loss,best_accuracy,best_f1
distilbert,adam,0_hidden,0.001,4,0.2849759240685804,0.28281773676578587,0.8797336119091147,0.8787839202440156,0.8797336119091147,0.8505325160046279,0.27705146474977627,0.9013449986941761,0.8911973202486531
distilbert,adam,0_hidden,0.001,5,0.2853009035981044,0.27743479754145806,0.8893967093235832,0.8863686580146384,0.8893967093235832,0.8681034694371103,0.27705146474977627,0.9013449986941761,0.8911973202486531
distilbert,adam,1_hidden,1e-05,1,0.4184648056293281,0.3636943113803863,0.8495647442872688,0.7217602547358924,0.8495647442872688,0.7804649790878484,0.3636943113803863,0.8495647442872688,0.7804649790878484
distilbert,adam,1_hidden,1e-05,2,0.35482473529427855,0.3221203015161597,0.861044613710555,0.8697384428518748,0.861044613710555,0.8082266928708761,0.3221203015161597,0.861044613710555,0.8082266928708761
distilbert,adam,1_hidden,1e-05,3,0.32427016445950285,0.29810036889884783,0.8754624591947769,0.8774025587446912,0.8754624591947769,0.8396651341710629,0.29810036889884783,0.8754624591947769,0.8396651341710629
distilbert,adam,1_hidden,1e-05,4,0.3063461949596517,0.28424870645222455,0.8875408052230686,0.8855981635836654,0.8875408052230686,0.8630739078808614,0.28424870645222455,0.8875408052230686,0.8630739078808614
distilbert,adam,1_hidden,1e-05,5,0.2961395805794016,0.27545067213151764,0.8918389553862894,0.8889285247594663,0.8918389553862894,0.8707767331420087,0.27545067213151764,0.8918389553862894,0.8707767331420087
distilbert,adam,1_hidden,5e-05,1,0.33260801410895147,0.27202991211867367,0.8876556451988994,0.8871906955347703,0.8876556451988994,0.86171338538482,0.27202991211867367,0.8876556451988994,0.86171338538482
distilbert,adam,1_hidden,5e-05,2,0.28266942965444103,0.25481805470723506,0.9026255654525952,0.8987953450862718,0.9026255654525952,0.8877539839153593,0.25481805470723506,0.9026255654525952,0.8877539839153593
distilbert,adam,1_hidden,5e-05,3,0.27516868363694885,0.255265016852699,0.8976355920346967,0.8953783231509198,0.8976355920346967,0.8790131484726826,0.25481805470723506,0.9026255654525952,0.8877539839153593
distilbert,adam,1_hidden,5e-05,4,0.2721093897525386,0.2569165344498552,0.8973091451755818,0.8959587708965269,0.8973091451755818,0.8779838048358481,0.25481805470723506,0.9026255654525952,0.8877539839153593
distilbert,adam,1_hidden,5e-05,5,0.27142535945965435,0.24588238054833716,0.9071025509490277,0.9026292975096494,0.9071025509490277,0.8950042184446706,0.24588238054833716,0.9071025509490277,0.8950042184446706
distilbert,adam,1_hidden,0.0001,1,0.3082778038257641,0.251327926317332,0.9038602791153187,0.901368463666363,0.9038602791153187,0.888551434436929,0.251327926317332,0.9038602791153187,0.888551434436929
distilbert,adam,1_hidden,0.0001,2,0.2771870815523416,0.24639732288999128,0.9070839794336081,0.9047169699787625,0.9070839794336081,0.8932390716090247,0.24639732288999128,0.9070839794336081,0.8932390716090247
distilbert,adam,1_hidden,0.0001,3,0.2723296666955551,0.2405981767251504,0.9141434750673304,0.9088067866112901,0.9141434750673304,0.9065272737126369,0.2405981767251504,0.9141434750673304,0.9065272737126369
distilbert,adam,1_hidden,0.0001,4,0.271340495377886,0.23969562163007477,0.9136946054027585,0.9089814005230704,0.9136946054027585,0.9048278742903992,0.23969562163007477,0.9141434750673304,0.9065272737126369
distilbert,adam,1_hidden,0.0001,5,0.2702852132032302,0.24210182563268018,0.9081857504284665,0.9052555919912386,0.9081857504284665,0.8952301515212123,0.23969562163007477,0.9141434750673304,0.9065272737126369
distilbert,adam,1_hidden,0.0005,1,0.29541199567017434,0.26679232447319545,0.8921252131016721,0.8917901371892786,0.8921252131016721,0.869861954552246,0.26679232447319545,0.8921252131016721,0.869861954552246
distilbert,adam,1_hidden,0.0005,2,0.2814012667721325,0.24823869765237008,0.9034059994921833,0.9001951488465835,0.9034059994921833,0.8890098937724622,0.24823869765237008,0.9034059994921833,0.8890098937724622
distilbert,adam,1_hidden,0.0005,3,0.2785675915486058,0.25220411375441576,0.9004316442380935,0.898915758755722,0.9004316442380935,0.883470969205415,0.24823869765237008,0.9034059994921833,0.8890098937724622
distilbert,adam,1_hidden,0.0005,4,0.2774264945086359,0.24678836549414007,0.9074322608727193,0.9042295865600606,0.9074322608727193,0.8949088077733056,0.24678836549414007,0.9074322608727193,0.8949088077733056
distilbert,adam,1_hidden,0.0005,5,0.275973502704336,0.24429469823560693,0.9083390764989663,0.9049566906413766,0.9083390764989663,0.8963556016766515,0.24429469823560693,0.9083390764989663,0.8963556016766515
distilbert,adam,1_hidden,0.001,1,0.2966875355086538,0.2709509502544159,0.9044789762340036,0.8993766386119031,0.9044789762340036,0.9008615531030708,0.2709509502544159,0.9044789762340036,0.9008615531030708
distilbert,adam,1_hidden,0.001,2,0.2807366247129568,0.2726293719356145,0.8900822669104205,0.8905282391122659,0.8900822669104205,0.8684714252474212,0.2709509502544159,0.9044789762340036,0.9008615531030708
distilbert,adam,1_hidden,0.001,3,0.2799938701513496,0.34603741740524024,0.8629864194306608,0.876777602355844,0.8629864194306608,0.8162843121534327,0.2709509502544159,0.9044789762340036,0.9008615531030708
distilbert,adam,1_hidden,0.001,4,0.2789398393454845,0.2842924264502675,0.8847283886132149,0.8862846948794788,0.8847283886132149,0.859355290571645,0.2709509502544159,0.9044789762340036,0.9008615531030708
distilbert,adam,1_hidden,0.001,5,0.27838919819428737,0.256613150697847,0.9034343170540611,0.8994451094616186,0.9034343170540611,0.8912807357734522,0.256613150697847,0.9044789762340036,0.9008615531030708
distilbert,adam,2_hidden,1e-05,1,0.39858684130720545,0.3217085439496004,0.857846628679962,0.8626236913332223,0.857846628679962,0.8056036771275736,0.3217085439496004,0.857846628679962,0.8056036771275736
distilbert,adam,2_hidden,1e-05,2,0.301315003109199,0.266811247840736,0.8959223646723646,0.8911235362404129,0.8959223646723646,0.8800526053156936,0.266811247840736,0.8959223646723646,0.8800526053156936
distilbert,adam,2_hidden,1e-05,3,0.2762208671944971,0.25398315801325005,0.905715811965812,0.9001206469765117,0.905715811965812,0.8957955520825684,0.25398315801325005,0.905715811965812,0.8957955520825684
distilbert,adam,2_hidden,1e-05,4,0.2692424344678975,0.25005167330715167,0.9053596866096866,0.9011686436368368,0.9053596866096866,0.8937018314069768,0.25005167330715167,0.905715811965812,0.8957955520825684
distilbert,adam,2_hidden,1e-05,5,0.26659225505411427,0.2486924716366096,0.9056267806267806,0.9021497010644979,0.9056267806267806,0.8934797407656901,0.2486924716366096,0.905715811965812,0.8957955520825684
distilbert,adam,2_hidden,5e-05,1,0.3010893620599276,0.2542088068146307,0.9109061726379934,0.9053939482968337,0.9109061726379934,0.904936836601124,0.2542088068146307,0.9109061726379934,0.904936836601124
distilbert,adam,2_hidden,5e-05,2,0.26427975309702595,0.24828625232422216,0.9080497293179901,0.9026881262896881,0.9080497293179901,0.8994748855813268,0.24828625232422216,0.9109061726379934,0.904936836601124
distilbert,adam,2_hidden,5e-05,3,0.2615680425670059,0.2456267970614946,0.9092195108680867,0.9048409602952203,0.9092195108680867,0.8998406270309826,0.2456267970614946,0.9109061726379934,0.904936836601124
distilbert,adam,2_hidden,5e-05,4,0.2604961722813571,0.25453142996219263,0.9043771593351289,0.9031454352679193,0.9043771593351289,0.8905557415609299,0.2456267970614946,0.9109061726379934,0.904936836601124
distilbert,adam,2_hidden,5e-05,5,0.2599347023826429,0.24792372323799589,0.9072336026551321,0.9030994988769769,0.9072336026551321,0.8967561178353404,0.2456267970614946,0.9109061726379934,0.904936836601124
distilbert,adam,2_hidden,0.0001,1,0.28940158803652044,0.24029790352745709,0.9128622369544472,0.9079161915996581,0.9128622369544472,0.9051337465060171,0.24029790352745709,0.9128622369544472,0.9051337465060171
distilbert,adam,2_hidden,0.0001,2,0.2672209661085774,0.24043688026956286,0.9108784089196926,0.9072293244801677,0.9108784089196926,0.9007374028005007,0.24029790352745709,0.9128622369544472,0.9051337465060171
distilbert,adam,2_hidden,0.0001,3,0.2641526604577893,0.2395262636034843,0.9155994174074632,0.910576163868063,0.9155994174074632,0.9106032654205901,0.2395262636034843,0.9155994174074632,0.9106032654205901
distilbert,adam,2_hidden,0.0001,4,0.2633083640418531,0.23653289897135463,0.9154738586710863,0.9117503502389289,0.9154738586710863,0.9072125447025575,0.23653289897135463,0.9155994174074632,0.9106032654205901
distilbert,adam,2_hidden,0.0001,5,0.26208643200659476,0.24668287027432736,0.908166340213952,0.9069362197544668,0.908166340213952,0.8951842483730312,0.23653289897135463,0.9155994174074632,0.9106032654205901
distilbert,adam,2_hidden,0.0005,1,0.28288592952339203,0.24683846153546676,0.9077532936924333,0.9030469728172478,0.9077532936924333,0.8975264806962997,0.24683846153546676,0.9077532936924333,0.8975264806962997
distilbert,adam,2_hidden,0.0005,2,0.26991921279706566,0.24230267981999318,0.910481520345109,0.9053895328892296,0.910481520345109,0.9020410507750964,0.24230267981999318,0.910481520345109,0.9020410507750964
distilbert,adam,2_hidden,0.0005,3,0.26799455736610034,0.25779151678152,0.9106214294042206,0.9076688795576328,0.9106214294042206,0.9088408542264782,0.24230267981999318,0.9106214294042206,0.9088408542264782
distilbert,adam,2_hidden,0.0005,4,0.26786126014532446,0.24214989033032494,0.9116007928180017,0.9068332050903082,0.9116007928180017,0.9032040208778662,0.24214989033032494,0.9116007928180017,0.9088408542264782
distilbert,adam,2_hidden,0.0005,5,0.2676232396594581,0.24876446791943288,0.9109712020519996,0.9061207028434098,0.9109712020519996,0.9073194302247346,0.24214989033032494,0.9116007928180017,0.9088408542264782
distilbert,adam,2_hidden,0.001,1,0.28578298317831435,0.2560877022242646,0.9097893270653783,0.9056974572626886,0.9097893270653783,0.9070425298042852,0.2560877022242646,0.9097893270653783,0.9070425298042852
distilbert,adam,2_hidden,0.001,2,0.27618775469533746,0.2520179498971837,0.9044789762340036,0.9011382681671464,0.9044789762340036,0.8918369463615272,0.2520179498971837,0.9097893270653783,0.9070425298042852
distilbert,adam,2_hidden,0.001,3,0.27523983510608024,0.2537535643075336,0.9108775137111518,0.9060718818464983,0.9108775137111518,0.9072403891647367,0.2520179498971837,0.9108775137111518,0.9072403891647367
distilbert,adam,2_hidden,0.001,4,0.2766904703971818,0.24495873215003847,0.9122921563506573,0.9069050061635275,0.9122921563506573,0.9062996528164414,0.24495873215003847,0.9122921563506573,0.9072403891647367
distilbert,adam,2_hidden,0.001,5,0.27516018739294434,0.2484010230817295,0.9093322886741534,0.9034455829904423,0.9093322886741534,0.903062824684734,0.24495873215003847,0.9122921563506573,0.9072403891647367
distilbert,adamw,0_hidden,1e-05,1,0.433111348164029,0.38131740410124043,0.8438749693952502,0.7121249639718344,0.8438749693952502,0.7724221824057793,0.38131740410124043,0.8438749693952502,0.7724221824057793
distilbert,adamw,0_hidden,1e-05,2,0.3630121221608705,0.3435963503481436,0.8464049620501102,0.8622204915262988,0.8464049620501102,0.7787234943668159,0.3435963503481436,0.8464049620501102,0.7787234943668159
distilbert,adamw,0_hidden,1e-05,3,0.33544230070047204,0.32128254046989485,0.8605239533175549,0.8672167129234025,0.8605239533175549,0.812070157954672,0.32128254046989485,0.8605239533175549,0.812070157954672
distilbert,adamw,0_hidden,1e-05,4,0.3178266002336781,0.3065245939909867,0.8703786827715662,0.8736038409142972,0.8703786827715662,0.8328476814874014,0.3065245939909867,0.8703786827715662,0.8328476814874014
distilbert,adamw,0_hidden,1e-05,5,0.30598202168999866,0.2952273431581788,0.8794784950624337,0.8789981696195852,0.8794784950624337,0.8509494725759568,0.2952273431581788,0.8794784950624337,0.8509494725759568
distilbert,adamw,0_hidden,5e-05,1,0.3560121734959922,0.2932454731626578,0.8819395103216514,0.8822083958036004,0.8819395103216514,0.8537737105197588,0.2932454731626578,0.8819395103216514,0.8537737105197588
distilbert,adamw,0_hidden,5e-05,2,0.2870869150308008,0.26576748536098793,0.9020643302928468,0.8971646142681304,0.9020643302928468,0.8891994130852631,0.26576748536098793,0.9020643302928468,0.8891994130852631
distilbert,adamw,0_hidden,5e-05,3,0.2712848652537609,0.2556754691613248,0.9058473355736918,0.901010073118014,0.9058473355736918,0.8947731378252735,0.2556754691613248,0.9058473355736918,0.8947731378252735
distilbert,adamw,0_hidden,5e-05,4,0.2642718308669631,0.2504788278064322,0.9078444551128181,0.9028027172714482,0.9078444551128181,0.8979548213425754,0.2504788278064322,0.9078444551128181,0.8979548213425754
distilbert,adamw,0_hidden,5e-05,5,0.2597440813343325,0.2469377999104724,0.9092462794047047,0.9037118140816798,0.9092462794047047,0.9008136513622499,0.2469377999104724,0.9092462794047047,0.9008136513622499
distilbert,adamw,0_hidden,0.0001,1,0.3135850140758709,0.26477123734275454,0.8985998766730748,0.8945412927461793,0.8985998766730748,0.8840271803896246,0.26477123734275454,0.8985998766730748,0.8840271803896246
distilbert,adamw,0_hidden,0.0001,2,0.2672890251402142,0.25222818095997634,0.904058906743081,0.9004400339855002,0.904058906743081,0.8917051782908868,0.25222818095997634,0.904058906743081,0.8917051782908868
distilbert,adamw,0_hidden,0.0001,3,0.25924297724549855,0.2439694047695903,0.9090645289999637,0.9042869230255892,0.9090645289999637,0.9000560811598903,0.2439694047695903,0.9090645289999637,0.9000560811598903
distilbert,adamw,0_hidden,0.0001,4,0.2548655266433751,0.24076671079190107,0.9095904820631869,0.9046061566314806,0.9095904820631869,0.9011181179708475,0.24076671079190107,0.9095904820631869,0.9011181179708475
distilbert,adamw,0_hidden,0.0001,5,0.2530451015137319,0.23822280798288897,0.9109869781276071,0.9060011779754983,0.9109869781276071,0.9031973000100391,0.23822280798288897,0.9109869781276071,0.9031973000100391
distilbert,adamw,0_hidden,0.0005,1,0.27209055247814395,0.2383604774486075,0.9114963660418206,0.9061349102019972,0.9114963660418206,0.9044090603456169,0.2383604774486075,0.9114963660418206,0.9044090603456169
distilbert,adamw,0_hidden,0.0005,2,0.2518874943546168,0.24002541901176122,0.9107575471211835,0.9075846417996889,0.9107575471211835,0.9004977004350744,0.2383604774486075,0.9114963660418206,0.9044090603456169
distilbert,adamw,0_hidden,0.0005,3,0.2500337812519126,0.23131064548392163,0.9162213707668253,0.9115491911913742,0.9162213707668253,0.9101602066742008,0.23131064548392163,0.9162213707668253,0.9101602066742008
distilbert,adamw,0_hidden,0.0005,4,0.2486634216931305,0.2320917793408798,0.9139361866634594,0.909393521875948,0.9139361866634594,0.9064437220597794,0.23131064548392163,0.9162213707668253,0.9101602066742008
distilbert,adamw,0_hidden,0.0005,5,0.24891117615077427,0.22940302070858978,0.9168055531691895,0.9120710811749015,0.9168055531691895,0.911627907995647,0.22940302070858978,0.9168055531691895,0.911627907995647
distilbert,adamw,0_hidden,0.001,1,0.2640800132936941,0.23438022080273915,0.9123628884826326,0.9081126579411486,0.9123628884826326,0.9036660807721606,0.23438022080273915,0.9123628884826326,0.9036660807721606
distilbert,adamw,0_hidden,0.001,2,0.2518549998251677,0.2318188614306811,0.9166394620005224,0.9126345454170008,0.9166394620005224,0.9136834165336122,0.2318188614306811,0.9166394620005224,0.9136834165336122
distilbert,adamw,0_hidden,0.001,3,0.2503651513886626,0.2276721763957107,0.9157253852180726,0.9110684584615688,0.9157253852180726,0.909162335696437,0.2276721763957107,0.9166394620005224,0.9136834165336122
distilbert,adamw,0_hidden,0.001,4,0.25013948088090066,0.2272888228627938,0.916900626795508,0.9121622555681189,0.916900626795508,0.912269548382823,0.2272888228627938,0.916900626795508,0.9136834165336122
distilbert,adamw,0_hidden,0.001,5,0.2512821631778988,0.22669005080979734,0.916574170801776,0.9117610204552249,0.916574170801776,0.9116241851259146,0.22669005080979734,0.916900626795508,0.9136834165336122
distilbert,adamw,1_hidden,1e-05,1,0.3315864369475179,0.25899964576186024,0.9024219624424823,0.8979717966930914,0.9024219624424823,0.8890443936815831,0.25899964576186024,0.9024219624424823,0.8890443936815831
distilbert,adamw,1_hidden,1e-05,2,0.26821328632597485,0.24157153788911412,0.9131016042780749,0.9076636072175657,0.9131016042780749,0.9067118394745084,0.24157153788911412,0.9131016042780749,0.9067118394745084
distilbert,adamw,1_hidden,1e-05,3,0.25843371568992873,0.23621008798761609,0.9130394229573436,0.9078056480216833,0.9130394229573436,0.9058663780392977,0.23621008798761609,0.9131016042780749,0.9067118394745084
distilbert,adamw,1_hidden,1e-05,4,0.25504630352635094,0.23390018319954686,0.9135835095137421,0.908624542972211,0.9135835095137421,0.9061128800158731,0.23390018319954686,0.9135835095137421,0.9067118394745084
distilbert,adamw,1_hidden,1e-05,5,0.2523201587744879,0.2307956917299405,0.9149048625792812,0.9099875890947993,0.9149048625792812,0.908064252482703,0.2307956917299405,0.9149048625792812,0.908064252482703
distilbert,adamw,1_hidden,5e-05,1,0.2724325473279695,0.2352375157747032,0.9149589707824487,0.9099899588888475,0.9149589707824487,0.9090237712897546,0.2352375157747032,0.9149589707824487,0.9090237712897546
distilbert,adamw,1_hidden,5e-05,2,0.24776336820291997,0.22759296821831865,0.9170512382959148,0.9123451655437458,0.9170512382959148,0.9123014410444988,0.22759296821831865,0.9170512382959148,0.9123014410444988
distilbert,adamw,1_hidden,5e-05,3,0.24122316345169165,0.2226824450420688,0.9188467302755561,0.9145460996038006,0.9188467302755561,0.9131920702483106,0.2226824450420688,0.9188467302755561,0.9131920702483106
distilbert,adamw,1_hidden,5e-05,4,0.23761558988227102,0.21853701279968277,0.9216512590702023,0.9175848686196981,0.9216512590702023,0.9170386935921907,0.21853701279968277,0.9216512590702023,0.9170386935921907
distilbert,adamw,1_hidden,5e-05,5,0.233281907286311,0.2157046124799016,0.9211170631093173,0.9176060943743495,0.9211170631093173,0.9149294243775141,0.2157046124799016,0.9216512590702023,0.9170386935921907
distilbert,adamw,1_hidden,0.0001,1,0.2618879850400121,0.2267500475982879,0.9181877537116416,0.9136443318608157,0.9181877537116416,0.9137891695181053,0.2267500475982879,0.9181877537116416,0.9137891695181053
distilbert,adamw,1_hidden,0.0001,2,0.24142144409218658,0.22143078910577688,0.918315496636103,0.915344157477433,0.918315496636103,0.9105083378553619,0.22143078910577688,0.918315496636103,0.9137891695181053
distilbert,adamw,1_hidden,0.0001,3,0.23325022492158884,0.2108493585674114,0.9235387628807449,0.9196772946742133,0.9235387628807449,0.9196137899430549,0.2108493585674114,0.9235387628807449,0.9196137899430549
distilbert,adamw,1_hidden,0.0001,4,0.2251707170760542,0.2006989952488096,0.9267607233088256,0.9240070678699808,0.9267607233088256,0.92137154210211,0.2006989952488096,0.9267607233088256,0.92137154210211
