model,optimizer,hidden_layers,learning_rate,epoch,train_loss,val_loss,accuracy,precision,recall,f1,best_val_loss,best_accuracy,best_f1
roberta,nadam,0_hidden,0.001,3,0.404832277378899,0.3946319258150955,0.8498694516971279,0.722278084927977,0.8498694516971279,0.7808962781296123,0.3938314866585036,0.8498694516971279,0.7808962781296123
roberta,nadam,0_hidden,0.001,4,0.4009556494478146,0.3917554991009335,0.8498694516971279,0.722278084927977,0.8498694516971279,0.7808962781296123,0.3917554991009335,0.8498694516971279,0.7808962781296123
roberta,nadam,0_hidden,0.001,5,0.40026176590521095,0.3900185599923134,0.8498694516971279,0.722278084927977,0.8498694516971279,0.7808962781296123,0.3900185599923134,0.8498694516971279,0.7808962781296123
roberta,nadam,1_hidden,1e-05,1,0.5445056351451276,0.4728073477745056,0.8498694516971279,0.722278084927977,0.8498694516971279,0.7808962781296123,0.4728073477745056,0.8498694516971279,0.7808962781296123
roberta,nadam,1_hidden,1e-05,2,0.46473509267789576,0.43602692366888124,0.8498694516971279,0.722278084927977,0.8498694516971279,0.7808962781296123,0.43602692366888124,0.8498694516971279,0.7808962781296123
roberta,nadam,1_hidden,1e-05,3,0.4550967419194179,0.42685835249722004,0.8498694516971279,0.722278084927977,0.8498694516971279,0.7808962781296123,0.42685835249722004,0.8498694516971279,0.7808962781296123
roberta,nadam,1_hidden,1e-05,4,0.4512565477554232,0.4242540161746244,0.8498694516971279,0.722278084927977,0.8498694516971279,0.7808962781296123,0.4242540161746244,0.8498694516971279,0.7808962781296123
roberta,nadam,1_hidden,1e-05,5,0.44940378690046057,0.4232004606164992,0.8498694516971279,0.722278084927977,0.8498694516971279,0.7808962781296123,0.4232004606164992,0.8498694516971279,0.7808962781296123
roberta,nadam,1_hidden,5e-05,1,0.4912324856684662,0.4245576866281529,0.8498694516971279,0.722278084927977,0.8498694516971279,0.7808962781296123,0.4245576866281529,0.8498694516971279,0.7808962781296123
roberta,nadam,1_hidden,5e-05,2,0.445872691374846,0.4193045380525291,0.8498694516971279,0.722278084927977,0.8498694516971279,0.7808962781296123,0.4193045380525291,0.8498694516971279,0.7808962781296123
roberta,nadam,1_hidden,5e-05,3,0.4353227977964336,0.4173265751451254,0.8498694516971279,0.722278084927977,0.8498694516971279,0.7808962781296123,0.4173265751451254,0.8498694516971279,0.7808962781296123
roberta,nadam,1_hidden,5e-05,4,0.42764416173606257,0.4139837798041602,0.8498694516971279,0.722278084927977,0.8498694516971279,0.7808962781296123,0.4139837798041602,0.8498694516971279,0.7808962781296123
roberta,nadam,1_hidden,5e-05,5,0.42436900699885644,0.41174841749792296,0.8498694516971279,0.722278084927977,0.8498694516971279,0.7808962781296123,0.41174841749792296,0.8498694516971279,0.7808962781296123
roberta,nadam,1_hidden,0.0001,1,0.46097312058387785,0.42321728402748704,0.8498694516971279,0.722278084927977,0.8498694516971279,0.7808962781296123,0.42321728402748704,0.8498694516971279,0.7808962781296123
roberta,nadam,1_hidden,0.0001,2,0.430848421922863,0.4090003768603007,0.8498694516971279,0.722278084927977,0.8498694516971279,0.7808962781296123,0.4090003768603007,0.8498694516971279,0.7808962781296123
roberta,nadam,1_hidden,0.0001,3,0.41953468213815914,0.40415871422737837,0.8498694516971279,0.722278084927977,0.8498694516971279,0.7808962781296123,0.40415871422737837,0.8498694516971279,0.7808962781296123
roberta,nadam,1_hidden,0.0001,4,0.41355872002500776,0.40149407942468923,0.8498694516971279,0.722278084927977,0.8498694516971279,0.7808962781296123,0.40149407942468923,0.8498694516971279,0.7808962781296123
roberta,nadam,1_hidden,0.0001,5,0.40812360948588766,0.39677471372609335,0.8498694516971279,0.722278084927977,0.8498694516971279,0.7808962781296123,0.39677471372609335,0.8498694516971279,0.7808962781296123
roberta,nadam,1_hidden,0.0005,1,0.4355588116082448,0.4152756536689897,0.8498694516971279,0.722278084927977,0.8498694516971279,0.7808962781296123,0.4152756536689897,0.8498694516971279,0.7808962781296123
roberta,nadam,1_hidden,0.0005,2,0.41164952936745186,0.3962524618643026,0.8498694516971279,0.722278084927977,0.8498694516971279,0.7808962781296123,0.3962524618643026,0.8498694516971279,0.7808962781296123
roberta,nadam,1_hidden,0.0005,3,0.40562678624537846,0.3921429344918579,0.8498694516971279,0.722278084927977,0.8498694516971279,0.7808962781296123,0.3921429344918579,0.8498694516971279,0.7808962781296123
roberta,nadam,1_hidden,0.0005,4,0.40101605572059323,0.3839778215624392,0.8498694516971279,0.722278084927977,0.8498694516971279,0.7808962781296123,0.3839778215624392,0.8498694516971279,0.7808962781296123
roberta,nadam,1_hidden,0.0005,5,0.3976783948918858,0.38650020274023217,0.8498694516971279,0.722278084927977,0.8498694516971279,0.7808962781296123,0.3839778215624392,0.8498694516971279,0.7808962781296123
roberta,nadam,1_hidden,0.001,1,0.42906706887187906,0.3980800296800832,0.8498694516971279,0.722278084927977,0.8498694516971279,0.7808962781296123,0.3980800296800832,0.8498694516971279,0.7808962781296123
roberta,nadam,1_hidden,0.001,2,0.4142436541753089,0.39403695706278086,0.8498694516971279,0.722278084927977,0.8498694516971279,0.7808962781296123,0.39403695706278086,0.8498694516971279,0.7808962781296123
roberta,nadam,1_hidden,0.001,3,0.4080163610043787,0.3908348139375448,0.8498694516971279,0.722278084927977,0.8498694516971279,0.7808962781296123,0.3908348139375448,0.8498694516971279,0.7808962781296123
roberta,nadam,1_hidden,0.001,4,0.40503473245288313,0.3871146182063967,0.8498694516971279,0.722278084927977,0.8498694516971279,0.7808962781296123,0.3871146182063967,0.8498694516971279,0.7808962781296123
roberta,nadam,1_hidden,0.001,5,0.4032168804859991,0.38276991589615744,0.8498694516971279,0.722278084927977,0.8498694516971279,0.7808962781296123,0.38276991589615744,0.8498694516971279,0.7808962781296123
roberta,nadam,2_hidden,1e-05,1,0.5967213757355593,0.4947775714099407,0.8498694516971279,0.722278084927977,0.8498694516971279,0.7808962781296123,0.4947775714099407,0.8498694516971279,0.7808962781296123
roberta,nadam,2_hidden,1e-05,2,0.47764442853298883,0.4359292557152609,0.8498694516971279,0.722278084927977,0.8498694516971279,0.7808962781296123,0.4359292557152609,0.8498694516971279,0.7808962781296123
roberta,nadam,2_hidden,1e-05,3,0.457038279651973,0.42735792106638354,0.8498694516971279,0.722278084927977,0.8498694516971279,0.7808962781296123,0.42735792106638354,0.8498694516971279,0.7808962781296123
roberta,nadam,2_hidden,1e-05,4,0.4527005859828182,0.4252939795454343,0.8498694516971279,0.722278084927977,0.8498694516971279,0.7808962781296123,0.4252939795454343,0.8498694516971279,0.7808962781296123
roberta,nadam,2_hidden,1e-05,5,0.4521947046328462,0.42336830667530495,0.8498694516971279,0.722278084927977,0.8498694516971279,0.7808962781296123,0.42336830667530495,0.8498694516971279,0.7808962781296123
roberta,nadam,2_hidden,5e-05,1,0.4828195528324217,0.4197192817615966,0.8498694516971279,0.722278084927977,0.8498694516971279,0.7808962781296123,0.4197192817615966,0.8498694516971279,0.7808962781296123
roberta,nadam,2_hidden,5e-05,2,0.44523494420257,0.4182913134184976,0.8498694516971279,0.722278084927977,0.8498694516971279,0.7808962781296123,0.4182913134184976,0.8498694516971279,0.7808962781296123
roberta,nadam,2_hidden,5e-05,3,0.4368056807443305,0.41488314187154174,0.8498694516971279,0.722278084927977,0.8498694516971279,0.7808962781296123,0.41488314187154174,0.8498694516971279,0.7808962781296123
roberta,nadam,2_hidden,5e-05,4,0.4308193294482194,0.4133723769336939,0.8498694516971279,0.722278084927977,0.8498694516971279,0.7808962781296123,0.4133723769336939,0.8498694516971279,0.7808962781296123
roberta,nadam,2_hidden,5e-05,5,0.4193502924460966,0.4053494536007444,0.8498694516971279,0.722278084927977,0.8498694516971279,0.7808962781296123,0.4053494536007444,0.8498694516971279,0.7808962781296123
