model,epoch,train_loss,val_loss,test_loss,test_accuracy,test_precision,test_recall,test_f1
electra_small_discriminator,1,0.6202875430852423,0,,,,,
electra_small_discriminator,2,0.5705742660959943,0,,,,,
electra_small_discriminator,3,0.5639697211774892,0,,,,,
electra_small_discriminator,4,0.5589663708869723,0.5122207113549408,,,,,
electra_small_discriminator,5,0.5594479982965814,0,,,,,
electra_small_discriminator,6,0.5597324454662362,0,,,,,
electra_small_discriminator,7,0.5561541213832143,0,,,,,
electra_small_discriminator,8,0.5584883002787161,0.5047148994753472,,,,,
electra_small_discriminator,9,0.5546385593431086,0,,,,,
electra_small_discriminator,10,0.5545655653138079,0,,,,,
electra_small_discriminator,11,0.5565189626913992,0,,,,,
electra_small_discriminator,12,0.5550136526501949,0.5047000410441627,,,,,
electra_small_discriminator,13,0.5444016706005397,0,,,,,
electra_small_discriminator,14,0.5509070811825384,0,,,,,
electra_small_discriminator,15,0.5486195942605068,0,,,,,
electra_small_discriminator,16,0.5487073429086158,0.5044687774868936,,,,,
electra_small_discriminator,17,0.5511278596468941,0,,,,,
electra_small_discriminator,18,0.5483556895666373,0,,,,,
electra_small_discriminator,19,0.5429844264410584,0,,,,,
electra_small_discriminator,20,0.5506983745559545,0.4961572343379888,,,,,
electra_small_discriminator,final_test,,,0.4961572343379888,0.75964,0.7644685112048173,0.75964,0.7585378815102074
modern_bert,1,0.6011899700739868,0,,,,,
modern_bert,2,0.5130510133234111,0,,,,,
modern_bert,3,0.4999181194730241,0,,,,,
modern_bert,4,0.4954048887762746,0.4518931130625389,,,,,
modern_bert,5,0.490415114444643,0,,,,,
modern_bert,6,0.48583183465233537,0,,,,,
modern_bert,7,0.4807031741908019,0,,,,,
modern_bert,8,0.4794399687878535,0.4408370684582075,,,,,
modern_bert,9,0.4773227761589558,0,,,,,
modern_bert,10,0.4797118043602085,0,,,,,
modern_bert,11,0.4752238247727097,0,,,,,
modern_bert,12,0.47489596228338704,0.43774797592219145,,,,,
modern_bert,13,0.4673713255466289,0,,,,,
modern_bert,14,0.4676793512536102,0,,,,,
modern_bert,15,0.4681776889569471,0,,,,,
modern_bert,16,0.46512171390608803,0.4317016895438568,,,,,
modern_bert,17,0.4631701148212223,0,,,,,
modern_bert,18,0.4596607950697781,0,,,,,
modern_bert,19,0.45830038854386357,0,,,,,
modern_bert,20,0.45969362186073726,0.4291751011538719,,,,,
modern_bert,final_test,,,0.4291751011538719,0.80244,0.8026395794233815,0.80244,0.8024074237813661
