model_name,lr_schedule,lambda_schedule_mode,base_lr,epoch,train_loss,lambda_value,test_loss,accuracy,precision,recall,f1
albert,one_cycle,piecewise,0.0001,5,1.4597232088932834,0.5,,,,,
albert,one_cycle,piecewise,0.0001,6,1.4865918664389213,0.5,,,,,
albert,one_cycle,piecewise,0.0001,7,1.2289049620701384,0.25,,,,,
albert,one_cycle,piecewise,0.0001,8,0.7304836567765387,0.25,0.284818700361003,0.88124,0.8581197865784925,0.91352,0.8849536947339869
albert,one_cycle,piecewise,0.0001,9,0.48504701525125454,0.1,,,,,
albert,one_cycle,piecewise,0.0001,10,1.252026325643482,0.1,,,,,
albert,one_cycle,piecewise,0.0001,11,0.973935074565583,0.075,,,,,
albert,one_cycle,piecewise,0.0001,12,5.670646671170008,0.075,0.32280684284158573,0.86768,0.832272990167727,0.92096,0.8743733859942275
albert,one_cycle,piecewise,0.0001,13,1.1986820676953307,0.05,,,,,
albert,one_cycle,piecewise,0.0001,14,1.309370785672754,0.05,,,,,
albert,one_cycle,piecewise,0.0001,15,0.7862237888964528,0.025,,,,,
albert,one_cycle,piecewise,0.0001,16,0.828066801760758,0.025,0.29297441690719267,0.88548,0.8753602866713407,0.89896,0.8870031969057109
albert,one_cycle,piecewise,0.0001,17,0.6354916228800154,0.01,,,,,
albert,one_cycle,piecewise,0.0001,18,0.5505930598937238,0.01,,,,,
albert,one_cycle,piecewise,0.0001,19,0.4278419437190793,0.005,,,,,
albert,one_cycle,piecewise,0.0001,20,0.40022688598377404,0.005,0.2856785363019566,0.88912,0.8871378541865648,0.89168,0.8894031279923397
albert,one_cycle,piecewise,0.0001,final_test,,,0.2856785363019566,0.88912,0.8871378541865648,0.89168,0.8894031279923397
albert,one_cycle,exponential,0.0005,1,5.035733758073278,0.39716411736214075,,,,,
albert,one_cycle,exponential,0.0005,2,14.791923656039565,0.3154786722400966,,,,,
albert,one_cycle,exponential,0.0005,3,0.6961618255935872,0.2505936168136362,,,,,
