model_name,lr_schedule,lambda_schedule_mode,base_lr,epoch,train_loss,lambda_value,test_loss,accuracy,precision,recall,f1
albert,cosine_warm_restarts,piecewise,5e-05,54,0.4011956754921723,0.075,,,,,
albert,cosine_warm_restarts,piecewise,5e-05,55,0.3975611723773539,0.075,,,,,
albert,cosine_warm_restarts,piecewise,5e-05,56,0.3792471188315389,0.075,,,,,
albert,cosine_warm_restarts,piecewise,5e-05,57,0.4210383863553586,0.075,,,,,
albert,cosine_warm_restarts,piecewise,5e-05,58,0.3770227347853965,0.075,,,,,
albert,cosine_warm_restarts,piecewise,5e-05,59,0.3721046517349861,0.075,,,,,
albert,cosine_warm_restarts,piecewise,5e-05,60,0.39523872616566763,0.075,0.26143070507582494,0.89288,0.8839718530101642,0.90448,0.8941083432186635
albert,cosine_warm_restarts,piecewise,5e-05,61,0.3587968483190657,0.05,,,,,
albert,cosine_warm_restarts,piecewise,5e-05,62,0.3827454945977041,0.05,,,,,
albert,cosine_warm_restarts,piecewise,5e-05,63,0.3253453118310704,0.05,,,,,
albert,cosine_warm_restarts,piecewise,5e-05,64,0.3112929551358682,0.05,,,,,
albert,cosine_warm_restarts,piecewise,5e-05,65,0.30400653587212106,0.05,,,,,
albert,cosine_warm_restarts,piecewise,5e-05,66,0.32170845702724316,0.05,,,,,
albert,cosine_warm_restarts,piecewise,5e-05,67,0.37883692537687635,0.05,,,,,
albert,cosine_warm_restarts,piecewise,5e-05,68,0.3825098286410859,0.05,,,,,
albert,cosine_warm_restarts,piecewise,5e-05,69,0.4407269574882926,0.05,,,,,
albert,cosine_warm_restarts,piecewise,5e-05,70,0.43686697547224496,0.05,,,,,
albert,cosine_warm_restarts,piecewise,5e-05,71,0.336332729912136,0.025,,,,,
albert,cosine_warm_restarts,piecewise,5e-05,72,0.23645291125291026,0.025,,,,,
albert,cosine_warm_restarts,piecewise,5e-05,73,0.298849427724592,0.025,,,,,
albert,cosine_warm_restarts,piecewise,5e-05,74,0.28701844660092146,0.025,,,,,
albert,cosine_warm_restarts,piecewise,5e-05,75,0.3280407986183599,0.025,,,,,
albert,cosine_warm_restarts,piecewise,5e-05,76,0.3568223915012197,0.025,,,,,
albert,cosine_warm_restarts,piecewise,5e-05,77,0.29879273534636236,0.025,,,,,
albert,cosine_warm_restarts,piecewise,5e-05,78,0.3140442362198188,0.025,,,,,
albert,cosine_warm_restarts,piecewise,5e-05,79,0.3292549565846788,0.025,,,,,
albert,cosine_warm_restarts,piecewise,5e-05,80,0.30968518872993805,0.025,0.28174594783546525,0.89312,0.8883970913689535,0.8992,0.893765903307888
albert,cosine_warm_restarts,piecewise,5e-05,81,0.24835890922182963,0.01,,,,,
albert,cosine_warm_restarts,piecewise,5e-05,82,0.21272268383307902,0.01,,,,,
albert,cosine_warm_restarts,piecewise,5e-05,83,0.271432126394961,0.01,,,,,
albert,cosine_warm_restarts,piecewise,5e-05,84,0.2840376302131564,0.01,,,,,
albert,cosine_warm_restarts,piecewise,5e-05,85,0.3332152445267311,0.01,,,,,
albert,cosine_warm_restarts,piecewise,5e-05,86,0.25961271180191525,0.01,,,,,
albert,cosine_warm_restarts,piecewise,5e-05,87,0.28578438409809703,0.01,,,,,
albert,cosine_warm_restarts,piecewise,5e-05,88,0.2969057266067139,0.01,,,,,
albert,cosine_warm_restarts,piecewise,5e-05,89,0.3212055162307988,0.01,,,,,
albert,cosine_warm_restarts,piecewise,5e-05,90,0.30593110609237134,0.01,,,,,
albert,cosine_warm_restarts,piecewise,5e-05,91,0.24774001232066542,0.005,,,,,
albert,cosine_warm_restarts,piecewise,5e-05,92,0.28356020891400185,0.005,,,,,
albert,cosine_warm_restarts,piecewise,5e-05,93,0.2403607801561049,0.005,,,,,
albert,cosine_warm_restarts,piecewise,5e-05,94,0.279868239530327,0.005,,,,,
albert,cosine_warm_restarts,piecewise,5e-05,95,0.24625832417006208,0.005,,,,,
albert,cosine_warm_restarts,piecewise,5e-05,96,0.24713706551298442,0.005,,,,,
albert,cosine_warm_restarts,piecewise,5e-05,97,0.25408236592977057,0.005,,,,,
albert,cosine_warm_restarts,piecewise,5e-05,98,0.25080019285007404,0.005,,,,,
albert,cosine_warm_restarts,piecewise,5e-05,99,0.24177659386608055,0.005,,,,,
albert,cosine_warm_restarts,piecewise,5e-05,100,0.25794694165360144,0.005,0.310403404765797,0.88908,0.8796346889391928,0.90152,0.8904428904428905
albert,cosine_warm_restarts,piecewise,5e-05,final_test,,,0.310403404765797,0.88908,0.8796346889391928,0.90152,0.8904428904428905
