model_name,lr_schedule,lambda_schedule_mode,base_lr,epoch,train_loss,lambda_value,test_loss,accuracy,precision,recall,f1
deberta,cyclic_triangular,piecewise,0.0005,1,180.7917949522411,1.0,,,,,
deberta,cyclic_triangular,piecewise,0.0005,2,2.0888541465147292,1.0,,,,,
deberta,cyclic_triangular,piecewise,0.0005,3,2.5702248922503306,0.75,,,,,
deberta,cyclic_triangular,piecewise,0.0005,4,9.279712167349826,0.75,0.43474694915826095,0.85988,0.8917530262126622,0.8192,0.8539382062294125
deberta,cyclic_triangular,piecewise,0.0005,5,1.3412870427430323,0.5,,,,,
deberta,cyclic_triangular,piecewise,0.0005,6,0.9490128967026755,0.5,,,,,
deberta,cyclic_triangular,piecewise,0.0005,7,2.6929801495999612,0.25,,,,,
deberta,cyclic_triangular,piecewise,0.0005,8,1.3768538952121656,0.25,0.3544553250446201,0.8676,0.8651462174189447,0.87096,0.8680433742624781
deberta,cyclic_triangular,piecewise,0.0005,9,0.5141581480444355,0.1,,,,,
deberta,cyclic_triangular,piecewise,0.0005,10,1.8584494044860052,0.1,,,,,
deberta,cyclic_triangular,piecewise,0.0005,11,0.48776265544076797,0.075,,,,,
deberta,cyclic_triangular,piecewise,0.0005,12,0.5846953288206899,0.075,0.3388741792120654,0.87268,0.8649432040736389,0.88328,0.8740154363744311
deberta,cyclic_triangular,piecewise,0.0005,13,0.869322312522682,0.05,,,,,
deberta,cyclic_triangular,piecewise,0.0005,14,0.6453718967778669,0.05,,,,,
deberta,cyclic_triangular,piecewise,0.0005,15,0.5085129683988642,0.025,,,,,
deberta,cyclic_triangular,piecewise,0.0005,16,0.6034044375784948,0.025,0.338123450743336,0.87036,0.8665188821154303,0.8756,0.8710357725518284
deberta,cyclic_triangular,piecewise,0.0005,17,0.4600395746409931,0.01,,,,,
deberta,cyclic_triangular,piecewise,0.0005,18,0.6440819824639986,0.01,,,,,
deberta,cyclic_triangular,piecewise,0.0005,19,0.47096949320951487,0.005,,,,,
deberta,cyclic_triangular,piecewise,0.0005,20,0.4353781872055352,0.005,0.3299117022440057,0.87464,0.8778441181216717,0.8704,0.8741062103318068
deberta,cyclic_triangular,piecewise,0.0005,causal_mediation,,,0.3299117022440057,0.87464,0.8778441181216717,0.8704,0.8741062103318068
