model_name,lr_schedule,lambda_schedule_mode,base_lr,epoch,train_loss,lambda_value,test_loss,accuracy,precision,recall,f1
albert,cyclic_triangular,piecewise,5e-05,30,0.45427539254409416,0.5,,,,,
albert,cyclic_triangular,piecewise,5e-05,31,0.3813117532940225,0.25,,,,,
albert,cyclic_triangular,piecewise,5e-05,32,0.4158466640461811,0.25,,,,,
albert,cyclic_triangular,piecewise,5e-05,33,0.4291050389971553,0.25,,,,,
albert,cyclic_triangular,piecewise,5e-05,34,0.4699997499118001,0.25,,,,,
albert,cyclic_triangular,piecewise,5e-05,35,0.4404617461089286,0.25,,,,,
albert,cyclic_triangular,piecewise,5e-05,36,0.3427230764444982,0.25,,,,,
albert,cyclic_triangular,piecewise,5e-05,37,0.3847402486943009,0.25,,,,,
albert,cyclic_triangular,piecewise,5e-05,38,0.5261372389582892,0.25,,,,,
albert,cyclic_triangular,piecewise,5e-05,39,0.5896290284238865,0.25,,,,,
albert,cyclic_triangular,piecewise,5e-05,40,0.3893802903416213,0.25,0.25097307212286113,0.89584,0.8858390517779164,0.9088,0.8971726425525195
albert,cyclic_triangular,piecewise,5e-05,41,0.3196750785714529,0.1,,,,,
albert,cyclic_triangular,piecewise,5e-05,42,0.35484704196510297,0.1,,,,,
albert,cyclic_triangular,piecewise,5e-05,43,0.34840733707141813,0.1,,,,,
albert,cyclic_triangular,piecewise,5e-05,44,0.38482024756117805,0.1,,,,,
albert,cyclic_triangular,piecewise,5e-05,45,0.5324797868461695,0.1,,,,,
albert,cyclic_triangular,piecewise,5e-05,46,0.32361460215890553,0.1,,,,,
albert,cyclic_triangular,piecewise,5e-05,47,0.3323019381114404,0.1,,,,,
albert,cyclic_triangular,piecewise,5e-05,48,0.3932975924651896,0.1,,,,,
albert,cyclic_triangular,piecewise,5e-05,49,0.30165122472993927,0.1,,,,,
albert,cyclic_triangular,piecewise,5e-05,50,0.3455510801294257,0.1,,,,,
albert,cyclic_triangular,piecewise,5e-05,51,0.3286021390997746,0.075,,,,,
albert,cyclic_triangular,piecewise,5e-05,52,0.30169762318247184,0.075,,,,,
albert,cyclic_triangular,piecewise,5e-05,53,0.3145281280547628,0.075,,,,,
albert,cyclic_triangular,piecewise,5e-05,54,0.29490807668204044,0.075,,,,,
albert,cyclic_triangular,piecewise,5e-05,55,0.4834035268376366,0.075,,,,,
albert,cyclic_triangular,piecewise,5e-05,56,0.3443191244778767,0.075,,,,,
albert,cyclic_triangular,piecewise,5e-05,57,0.3491996897602608,0.075,,,,,
albert,cyclic_triangular,piecewise,5e-05,58,0.5209713432597031,0.075,,,,,
albert,cyclic_triangular,piecewise,5e-05,59,0.3087994068412924,0.075,,,,,
albert,cyclic_triangular,piecewise,5e-05,60,0.3375740687452824,0.075,0.2616281865947592,0.89544,0.8846692607003891,0.90944,0.8968836291913216
albert,cyclic_triangular,piecewise,5e-05,61,0.300108365962426,0.05,,,,,
albert,cyclic_triangular,piecewise,5e-05,62,0.2884359228486101,0.05,,,,,
albert,cyclic_triangular,piecewise,5e-05,63,0.3068388939995416,0.05,,,,,
albert,cyclic_triangular,piecewise,5e-05,64,0.34740449988681843,0.05,,,,,
albert,cyclic_triangular,piecewise,5e-05,65,0.3533135320221432,0.05,,,,,
albert,cyclic_triangular,piecewise,5e-05,66,0.30377285425227685,0.05,,,,,
albert,cyclic_triangular,piecewise,5e-05,67,0.4021660451939948,0.05,,,,,
albert,cyclic_triangular,piecewise,5e-05,68,0.30134215965743105,0.05,,,,,
albert,cyclic_triangular,piecewise,5e-05,69,0.3977392828205192,0.05,,,,,
albert,cyclic_triangular,piecewise,5e-05,70,0.4346161278754816,0.05,,,,,
albert,cyclic_triangular,piecewise,5e-05,71,0.2701444312184096,0.025,,,,,
albert,cyclic_triangular,piecewise,5e-05,72,0.25513911834409697,0.025,,,,,
albert,cyclic_triangular,piecewise,5e-05,73,0.26958652884387774,0.025,,,,,
albert,cyclic_triangular,piecewise,5e-05,74,0.29170211537318663,0.025,,,,,
albert,cyclic_triangular,piecewise,5e-05,75,0.33195013951769986,0.025,,,,,
albert,cyclic_triangular,piecewise,5e-05,76,0.377915231452603,0.025,,,,,
albert,cyclic_triangular,piecewise,5e-05,77,0.29967536004552153,0.025,,,,,
albert,cyclic_triangular,piecewise,5e-05,78,0.31625345264342797,0.025,,,,,
albert,cyclic_triangular,piecewise,5e-05,79,0.3172356268690133,0.025,,,,,
albert,cyclic_triangular,piecewise,5e-05,80,0.32140425870091355,0.025,0.2807490853594243,0.89352,0.8902110106298587,0.89776,0.893969569027324
albert,cyclic_triangular,piecewise,5e-05,81,0.22806843497771925,0.01,,,,,
albert,cyclic_triangular,piecewise,5e-05,82,0.26690366287475603,0.01,,,,,
albert,cyclic_triangular,piecewise,5e-05,83,0.22643082382387444,0.01,,,,,
albert,cyclic_triangular,piecewise,5e-05,84,0.27500521294326924,0.01,,,,,
albert,cyclic_triangular,piecewise,5e-05,85,0.3009016032408749,0.01,,,,,
albert,cyclic_triangular,piecewise,5e-05,86,0.32071209756951835,0.01,,,,,
albert,cyclic_triangular,piecewise,5e-05,87,0.3001661712741116,0.01,,,,,
albert,cyclic_triangular,piecewise,5e-05,88,0.2799584593788333,0.01,,,,,
albert,cyclic_triangular,piecewise,5e-05,89,0.3091236842034703,0.01,,,,,
albert,cyclic_triangular,piecewise,5e-05,90,0.33013171730688173,0.01,,,,,
albert,cyclic_triangular,piecewise,5e-05,91,0.24308334969839776,0.005,,,,,
albert,cyclic_triangular,piecewise,5e-05,92,0.22454120219170914,0.005,,,,,
albert,cyclic_triangular,piecewise,5e-05,93,0.2514725118291267,0.005,,,,,
albert,cyclic_triangular,piecewise,5e-05,94,0.3039700996162881,0.005,,,,,
albert,cyclic_triangular,piecewise,5e-05,95,0.2444065384851603,0.005,,,,,
albert,cyclic_triangular,piecewise,5e-05,96,0.32954086859008,0.005,,,,,
albert,cyclic_triangular,piecewise,5e-05,97,0.3354723627145163,0.005,,,,,
albert,cyclic_triangular,piecewise,5e-05,98,0.31929246621994123,0.005,,,,,
albert,cyclic_triangular,piecewise,5e-05,99,0.2667305274435718,0.005,,,,,
albert,cyclic_triangular,piecewise,5e-05,100,0.2941963930530277,0.005,0.315603834161705,0.89068,0.8850429709059371,0.898,0.8914744073382839
albert,cyclic_triangular,piecewise,5e-05,final_test,,,0.315603834161705,0.89068,0.8850429709059371,0.898,0.8914744073382839
